playlist_id,playlist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,track.disc_number,track.duration_ms,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track_number,track.uri,track.album.id,track.album.name,track.album.release_date,track.album.release_date_precision,key_name,mode_name,key_mode
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.814,0.646,10,-5.503,1,0.0381,0.18,0,0.27,0.753,126.034,4f5q7OZD7Z93a7XdX0SuDc,4,1,174519,FALSE,https://api.spotify.com/v1/tracks/4f5q7OZD7Z93a7XdX0SuDc,FALSE,Vou Morrer Sozinho,54,NA,1,spotify:track:4f5q7OZD7Z93a7XdX0SuDc,4fkKtrcbtxBXuXcPvg8APY,Vou Morrer Sozinho,2018-08-14,day,A#,major,A# major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.336,0.424,5,-7.203,1,0.0353,0.503,0,0.273,0.159,82.149,31acMiV67UgKn1ScFChFxo,4,1,277626,FALSE,https://api.spotify.com/v1/tracks/31acMiV67UgKn1ScFChFxo,FALSE,Broken-Hearted Girl,60,https://p.scdn.co/mp3-preview/a77c96a27e60b83d738154f22a89dad79ce68bf9?cid=5980655d195f46ee8995cd0e1dd7f376,4,spotify:track:31acMiV67UgKn1ScFChFxo,23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,2008-11-14,day,F,major,F major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.47,0.654,4,-4.59,1,0.0284,0.0113,0,0.129,0.0662,82.988,1k0nfP0tlD4hQWRIkRAULd,4,1,233200,FALSE,https://api.spotify.com/v1/tracks/1k0nfP0tlD4hQWRIkRAULd,FALSE,The Reason,6,NA,1,spotify:track:1k0nfP0tlD4hQWRIkRAULd,7mFudVUv12B2p8pOmMe6uK,The Reason (Int'l ECD maxi),2004-01-01,day,E,major,E major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.862,0.515,0,-6.927,1,0.0359,0.542,1.13e-4,0.0987,0.751,129.055,1qDrWA6lyx8cLECdZE7TV7,4,1,244884,FALSE,https://api.spotify.com/v1/tracks/1qDrWA6lyx8cLECdZE7TV7,FALSE,Somebody That I Used To Know,74,NA,3,spotify:track:1qDrWA6lyx8cLECdZE7TV7,4G2rJNhsKOE6iHgtUqZ0Ye,Making Mirrors,2011-01-01,day,C,major,C major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.398,0.547,0,-6.846,1,0.0261,0.414,0.00143,0.146,0.305,73.396,0ZSmRnXnP5fdANtVlCok1g,4,1,230880,FALSE,https://api.spotify.com/v1/tracks/0ZSmRnXnP5fdANtVlCok1g,FALSE,Look What You've Done,60,https://p.scdn.co/mp3-preview/0d1319fc2bd3e94e34738f1fdb437e0c0a6c1d42?cid=5980655d195f46ee8995cd0e1dd7f376,4,spotify:track:0ZSmRnXnP5fdANtVlCok1g,6NrLpQCPYrNS3kVWxDgIlg,Get Born,2003-09-15,day,C,major,C major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-5,0.256,0.722,80.609,6qB7YcFpeBEQa0D6QO482y,4,1,258786,FALSE,https://api.spotify.com/v1/tracks/6qB7YcFpeBEQa0D6QO482y,FALSE,"It Must Have Been Love - From ""Pretty Woman""",66,https://p.scdn.co/mp3-preview/a76b97080dee3bd95b1fb99b592910c976fd55f3?cid=5980655d195f46ee8995cd0e1dd7f376,7,spotify:track:6qB7YcFpeBEQa0D6QO482y,6Zd1OLqFX5geleqvJ9xtAL,Don't Bore Us - Get To The Chorus! Roxette's Greatest Hits,1995-10-23,day,F,major,F major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.566,0.483,10,-10.66,1,0.0313,0.562,4e-4,0.0973,0.323,142.793,2luLDXlcVQmuQ3HARbIDgr,4,1,166573,FALSE,https://api.spotify.com/v1/tracks/2luLDXlcVQmuQ3HARbIDgr,FALSE,3 Horas,55,https://p.scdn.co/mp3-preview/ef14b84b3c6b531c8340cb4885c9032d3ba068f9?cid=5980655d195f46ee8995cd0e1dd7f376,2,spotify:track:2luLDXlcVQmuQ3HARbIDgr,7DV3XzZ5z0m3nTnGHEhFe2,Do Quarto Pro Mundo,2017-06-02,day,A#,major,A# major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.586,0.539,0,-4.824,1,0.0857,0.777,0,0.189,0.673,129.776,3pGTULhIlK8hYLD7ZQzijS,4,1,179076,FALSE,https://api.spotify.com/v1/tracks/3pGTULhIlK8hYLD7ZQzijS,FALSE,Imaturo,0,NA,1,spotify:track:3pGTULhIlK8hYLD7ZQzijS,7kAGcoqX0DtwzSv3a1xZOW,Imaturo,2018-01-17,day,C,major,C major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,37FXw5QGFN7uwwsLy8uAc0,4,1,217706,FALSE,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,FALSE,We Don't Talk Anymore,70,https://p.scdn.co/mp3-preview/9c497e095198c3f26f98c244de8219935a908b81?cid=5980655d195f46ee8995cd0e1dd7f376,5,spotify:track:37FXw5QGFN7uwwsLy8uAc0,3kndSWeE2IYOrZEToZrHEV,Nine Track Mind,2016-01-29,day,C#,minor,C# minor
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.716,0.349,0,-11.203,1,0.0498,0.384,0.00222,0.098,0.203,129.795,5mphdlILgAq3vh1MSvAJTS,4,1,200746,FALSE,https://api.spotify.com/v1/tracks/5mphdlILgAq3vh1MSvAJTS,FALSE,Thinkin Bout You,70,NA,2,spotify:track:5mphdlILgAq3vh1MSvAJTS,623Ef2ZEB3Njklix4PC0Rs,channel ORANGE (Explicit Version),2012-01-01,day,C,major,C major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.609,0.367,11,-7.02,1,0.0332,0.798,0,0.126,0.197,129.49,3sxnWc4zmcftJwlazQaFGH,4,1,180470,FALSE,https://api.spotify.com/v1/tracks/3sxnWc4zmcftJwlazQaFGH,FALSE,Heartbreak Story,50,NA,13,spotify:track:3sxnWc4zmcftJwlazQaFGH,4kOQZmvSBepp9AUhc65Tgf,Word Of Mouth (Deluxe),2013-01-01,day,B,major,B major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.656,0.171,5,-8.791,1,0.0292,0.85,0,0.144,0.335,80.077,2iFvY1l5o2mmUAjBq1L9Mh,4,1,221066,FALSE,https://api.spotify.com/v1/tracks/2iFvY1l5o2mmUAjBq1L9Mh,FALSE,Dear Love,45,https://p.scdn.co/mp3-preview/3947a3588af6f27b7b446ec9f95d744a7fbb925f?cid=5980655d195f46ee8995cd0e1dd7f376,5,spotify:track:2iFvY1l5o2mmUAjBq1L9Mh,4M9Ti6t5h54aDMX4SizDfT,Veracity,2016-01-22,day,F,major,F major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.398,0.102,3,-11.375,1,0.0377,0.914,2.25e-4,0.104,0.17,183.959,5tOMyTi4U3TaX0T5FBbQyV,3,1,285106,FALSE,https://api.spotify.com/v1/tracks/5tOMyTi4U3TaX0T5FBbQyV,FALSE,How,44,https://p.scdn.co/mp3-preview/c45be80bce27f7043d95b2fc140e1da72c484497?cid=5980655d195f46ee8995cd0e1dd7f376,6,spotify:track:5tOMyTi4U3TaX0T5FBbQyV,3Etyu2JmgiQTQztLz6RxDX,What We Saw From The Cheap Seats,2012-05-25,day,D#,major,D# major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.559,0.33,9,-8.251,1,0.0285,0.892,0,0.0975,0.285,135.109,4kflIGfjdZJW4ot2ioixTB,4,1,285040,FALSE,https://api.spotify.com/v1/tracks/4kflIGfjdZJW4ot2ioixTB,FALSE,Someone Like You,77,https://p.scdn.co/mp3-preview/d808ccb1a59c5f21a14cf8da9974558f84366933?cid=5980655d195f46ee8995cd0e1dd7f376,11,spotify:track:4kflIGfjdZJW4ot2ioixTB,1azUkThwd2HfUDdeNeT147,21,2011-01-19,day,A,major,A major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.697,0.645,7,-4.27,1,0.0359,0.173,0,0.0892,0.271,113.101,2ZpOQ2MJxce0xf1eKhobMR,4,1,268120,FALSE,https://api.spotify.com/v1/tracks/2ZpOQ2MJxce0xf1eKhobMR,FALSE,Big Girls Don't Cry (Personal),8,NA,10,spotify:track:2ZpOQ2MJxce0xf1eKhobMR,1mtWvoEOGCTV112yCmJayi,The Dutchess Deluxe,2007-01-01,day,G,major,G major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.38,0.722,2,-5.766,1,0.0356,0.00884,0.00163,0.221,0.17,130.009,3F1qkJx3flPUWadfFQcOEj,4,1,239373,FALSE,https://api.spotify.com/v1/tracks/3F1qkJx3flPUWadfFQcOEj,FALSE,One Last Breath,47,NA,9,spotify:track:3F1qkJx3flPUWadfFQcOEj,7paOpVZ35xmBn9ijROCG5Q,Greatest Hits,2004-01-01,day,D,major,D major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.333,0.469,0,-7.877,1,0.0631,0.562,0,0.093,0.458,170.541,0fMhhdMdbC94rHHK63jwWu,3,1,193040,FALSE,https://api.spotify.com/v1/tracks/0fMhhdMdbC94rHHK63jwWu,FALSE,Fix a Heart,56,NA,7,spotify:track:0fMhhdMdbC94rHHK63jwWu,1ypH0eU9RcE6wngSGSqmeY,Unbroken,2011-01-01,day,C,major,C major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.398,0.21,5,-9.127,1,0.0396,0.951,0,0.0948,0.295,137.123,0PlxMBbhq1XYEV1YvI4rzY,1,1,194626,FALSE,https://api.spotify.com/v1/tracks/0PlxMBbhq1XYEV1YvI4rzY,FALSE,Missed,23,https://p.scdn.co/mp3-preview/89926c77bc29e73b023898fddcfde45653db080b?cid=5980655d195f46ee8995cd0e1dd7f376,13,spotify:track:0PlxMBbhq1XYEV1YvI4rzY,0KP9GNOxpsKRSA0t0B4ZsL,Chapter One,2014-10-13,day,F,major,F major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-6,0.167,0.509,175.868,6RX5iL93VZ5fKmyvNXvF1r,4,1,227853,FALSE,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,FALSE,Irreplaceable,72,https://p.scdn.co/mp3-preview/b1cd9ecf3b5108363846f497897b5bcbec44343a?cid=5980655d195f46ee8995cd0e1dd7f376,2,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,0Zd10MKN5j9KwUST0TdBBB,B'Day Deluxe Edition,2007-05-29,day,G,minor,G minor
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.546,0.657,1,-4.787,1,0.0332,0.0928,0,0.119,0.361,133.188,1ZWLWVqeEMWMKTlteS0yLH,4,1,196933,FALSE,https://api.spotify.com/v1/tracks/1ZWLWVqeEMWMKTlteS0yLH,FALSE,Love You Goodbye,66,https://p.scdn.co/mp3-preview/c35622c43ce3bff57c5fe01720226cc9be7727d5?cid=5980655d195f46ee8995cd0e1dd7f376,11,spotify:track:1ZWLWVqeEMWMKTlteS0yLH,1gMxiQQSg5zeu4htBosASY,Made In The A.M. (Deluxe Edition),2015-11-13,day,C#,major,C# major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.713,0.378,4,-7.131,0,0.0268,0.0275,1.26e-4,0.0926,0.167,103.978,14j4pqwWpzIi1lUVwUGwAl,4,1,275000,FALSE,https://api.spotify.com/v1/tracks/14j4pqwWpzIi1lUVwUGwAl,FALSE,Doesn't Mean Anything,2,NA,1,spotify:track:14j4pqwWpzIi1lUVwUGwAl,0MjDAhbZm2Krv3GGpzzMLu,Doesn't Mean Anything,2009-09-18,day,E,minor,E minor
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.565,0.257,0,-14.04,1,0.0579,0.843,3.03e-6,0.109,0.111,76.493,0zP8BJOamm7Q9aNMwCby55,4,1,238520,FALSE,https://api.spotify.com/v1/tracks/0zP8BJOamm7Q9aNMwCby55,FALSE,Skinny Love,8,NA,3,spotify:track:0zP8BJOamm7Q9aNMwCby55,3JKLAR3XV8VIFIHagNAR3Y,"For Emma, Forever Ago",2007-07-08,day,C,major,C major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.445,0.721,11,-4.016,0,0.0471,0.0598,0,0.129,0.212,147.902,0VYCUWNFIYLIOQqu3bFzs0,4,1,229404,FALSE,https://api.spotify.com/v1/tracks/0VYCUWNFIYLIOQqu3bFzs0,FALSE,Broken Ones,51,https://p.scdn.co/mp3-preview/8ae6b18d79f1c9d018ed92f0e533672c046c26da?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:0VYCUWNFIYLIOQqu3bFzs0,6F6usgNiD6yrnTVgvC76ub,Broken Ones,2014-05-13,day,B,minor,B minor
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.557,0.385,7,-7.835,1,0.0262,0.874,0,0.175,0.148,103.73,0BHNSNcbTxQSwxXNnr9oUw,4,1,259733,FALSE,https://api.spotify.com/v1/tracks/0BHNSNcbTxQSwxXNnr9oUw,FALSE,Tonight I Wanna Cry,53,NA,8,spotify:track:0BHNSNcbTxQSwxXNnr9oUw,0xBQEVKKlFKaetqike1qXK,Greatest Hits,2007-01-01,day,G,major,G major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.624,0.653,8,-6.582,0,0.176,0.575,0,0.104,0.565,73.884,7Lf7oSEVdzZqTA0kEDSlS5,4,1,288333,FALSE,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,FALSE,Cry Me a River,74,https://p.scdn.co/mp3-preview/0e2f07ca487e1f5020547ee64f95662fca2a75ef?cid=5980655d195f46ee8995cd0e1dd7f376,5,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,6QPkyl04rXwTGlGlcYaRoW,Justified,2002-11-04,day,G#,minor,G# minor
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.197,0.546,6,-7.33,1,0.0274,0.185,0.071,0.116,0.267,82.716,4x4bz6m6oYvRPxNU4HRQHZ,4,1,212626,FALSE,https://api.spotify.com/v1/tracks/4x4bz6m6oYvRPxNU4HRQHZ,FALSE,You,55,NA,10,spotify:track:4x4bz6m6oYvRPxNU4HRQHZ,0moY5BetMaS0Vyi0Hh3zpb,Light Me Up,2010-01-01,day,F#,major,F# major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.4,0.25,0,-9.111,1,0.036,0.826,0,0.118,0.308,207.528,2594qS7iKEg6AeLjJDEOIO,4,1,270000,FALSE,https://api.spotify.com/v1/tracks/2594qS7iKEg6AeLjJDEOIO,FALSE,Clean,62,https://p.scdn.co/mp3-preview/0072094ea5f3c3ee768db1af4831814d5403eb86?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:2594qS7iKEg6AeLjJDEOIO,7nlfLujs5SKsJVckHSkuPE,Clean,2014-12-29,day,C,major,C major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.285,0.186,1,-12.729,1,0.0288,0.76,7.3e-5,0.104,0.203,153.848,2Fhpc1tz2jh0ZRnuWIP9hN,4,1,219466,FALSE,https://api.spotify.com/v1/tracks/2Fhpc1tz2jh0ZRnuWIP9hN,FALSE,Poison & Wine,3,NA,5,spotify:track:2Fhpc1tz2jh0ZRnuWIP9hN,7wmwaIt99NVwdOc7Z8jXYK,Barton Hollow,2011-02-01,day,C#,major,C# major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.561,0.749,6,-4.951,0,0.032,0.461,1.82e-6,0.205,0.501,125.986,3G5iN5QBqMeXx3uZPy8tgB,4,1,228720,FALSE,https://api.spotify.com/v1/tracks/3G5iN5QBqMeXx3uZPy8tgB,FALSE,Young Girls,66,https://p.scdn.co/mp3-preview/56d757989a54d4838a8500db499bcfead9a409f3?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:3G5iN5QBqMeXx3uZPy8tgB,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,2012-12-07,day,F#,minor,F# minor
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.401,0.531,3,-6.991,1,0.0301,0.223,1.51e-5,0.149,0.173,130.651,5PihYbt4uNnVt68l5D1SGb,4,1,242853,FALSE,https://api.spotify.com/v1/tracks/5PihYbt4uNnVt68l5D1SGb,FALSE,Goodbye,63,https://p.scdn.co/mp3-preview/e2549f84f358e9fdf43c9ba3df28fe3b541e751c?cid=5980655d195f46ee8995cd0e1dd7f376,5,spotify:track:5PihYbt4uNnVt68l5D1SGb,1WVavkGT7qfAwjCRrgYLN5,The Vanishing Race,1993-05-07,day,D#,major,D# major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.441,0.212,4,-13.657,1,0.0287,0.556,5.52e-6,0.0578,0.124,65.311,7vqubB6rY1NpGVGpHYobbQ,4,1,202026,FALSE,https://api.spotify.com/v1/tracks/7vqubB6rY1NpGVGpHYobbQ,FALSE,Without You,11,NA,4,spotify:track:7vqubB6rY1NpGVGpHYobbQ,1tRXz3Sc9Er8uM6ZUHkiJj,Everybody's Talkin': The Very Best of Harry Nilsson,1967,year,E,major,E major
37i9dQZF1DWVK7iaoNgUk9,Coração Partido,0.494,0.712,5,-5.438,1,0.0272,0.00257,1.06e-6,0.362,0.04,87.917,2OetRiA7svb9KwiXkRjhLw,4,1,229400,FALSE,https://api.spotify.com/v1/tracks/2OetRiA7svb9KwiXkRjhLw,FALSE,Without You Here,47,https://p.scdn.co/mp3-preview/77d7728b68c08f454243b680d55d4428cecabcdf?cid=5980655d195f46ee8995cd0e1dd7f376,5,spotify:track:2OetRiA7svb9KwiXkRjhLw,2EaUXdvwjATa08yxT8uGzR,Let Love In,2006,year,F,major,F major
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.716,0.426,10,-9.576,1,0.128,0.401,0,0.11,0.434,88.794,7Gk5OrMYaMRtT2JmgJVAfk,4,1,202287,FALSE,https://api.spotify.com/v1/tracks/7Gk5OrMYaMRtT2JmgJVAfk,FALSE,Pupila,78,NA,1,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,2YJviUWVUlAlKku8Ghb3sj,Pupila,2019-07-05,day,A#,major,A# major
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.689,0.619,7,-6.164,1,0.358,0.178,0,0.375,0.71,95.922,0wryAFpQqHTvhteQx7ZNp2,4,1,172700,FALSE,https://api.spotify.com/v1/tracks/0wryAFpQqHTvhteQx7ZNp2,FALSE,Edredom,72,NA,1,spotify:track:0wryAFpQqHTvhteQx7ZNp2,1DGYrtJu0guCxcVcW7sinP,Edredom,2019-06-28,day,G,major,G major
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.693,0.822,8,-2.478,1,0.259,0.459,0,0.261,0.791,159.663,5rNNZ6fVYxkhwqUfImVhU1,4,1,151500,FALSE,https://api.spotify.com/v1/tracks/5rNNZ6fVYxkhwqUfImVhU1,FALSE,Brisa,75,https://p.scdn.co/mp3-preview/01b7d491f3805c8c55194520eec9333f111a8a51?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:5rNNZ6fVYxkhwqUfImVhU1,5gJj78wR46FHuvGGXBFuzK,Brisa,2019-04-18,day,G#,major,G# major
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.776,0.864,1,-4.281,1,0.0517,0.478,0,0.932,0.701,134.992,4k20Ie47EcWtS4wMBn8w8S,4,1,157494,FALSE,https://api.spotify.com/v1/tracks/4k20Ie47EcWtS4wMBn8w8S,FALSE,Invocada (Participação especial de Léo Santana) - Ao vivo,78,https://p.scdn.co/mp3-preview/58d28448bd1556e640ba0464a5696d297339eb33?cid=5980655d195f46ee8995cd0e1dd7f376,7,spotify:track:4k20Ie47EcWtS4wMBn8w8S,3VDQ3Oa1bICtnbII8HowVw,Hello mundo (Ao vivo),2019-05-31,day,C#,major,C# major
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.649,0.754,5,-3.956,0,0.107,0.124,0,0.141,0.775,179.768,1SWDCYahF3RTJWW4yvGnTT,4,1,144000,FALSE,https://api.spotify.com/v1/tracks/1SWDCYahF3RTJWW4yvGnTT,FALSE,Sente a Conexão (feat. MC Kekel),59,https://p.scdn.co/mp3-preview/5825baf310ed7ec124f8c30659ea5d068484d67e?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:1SWDCYahF3RTJWW4yvGnTT,3QXx8b2hLt4IDvelQA7aos,Sente a Conexão (feat. MC Kekel),2019-08-30,day,F,minor,F minor
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.632,0.559,11,-6.74,0,0.0797,0.331,0,0.16,0.673,91.811,2MOq63fxuFLYQM3CsDcFs1,4,1,150026,FALSE,https://api.spotify.com/v1/tracks/2MOq63fxuFLYQM3CsDcFs1,FALSE,menina solta,64,https://p.scdn.co/mp3-preview/b7c765048aff91c907d65b859065078edaa353b2?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:2MOq63fxuFLYQM3CsDcFs1,5FRPzvOEvmhNvIHMwBp6nR,menina solta,2019-08-23,day,B,minor,B minor
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.877,0.557,9,-9.074,1,0.0911,0.169,0,0.265,0.829,152.874,59WWulo1LM0njpIkcduCMn,4,1,147843,FALSE,https://api.spotify.com/v1/tracks/59WWulo1LM0njpIkcduCMn,FALSE,Tão Linda,73,NA,4,spotify:track:59WWulo1LM0njpIkcduCMn,3pQuAFj4vMjHbLlBzectUV,Casa 67,2019-07-05,day,A,major,A major
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.787,0.934,10,-5.136,0,0.0773,0.223,1.87e-5,0.951,0.813,152.018,4RC2nzqaQygxoVQOVv3XlT,4,1,173229,FALSE,https://api.spotify.com/v1/tracks/4RC2nzqaQygxoVQOVv3XlT,FALSE,Contatinho - Ao Vivo Em São Paulo / 2019,72,NA,1,spotify:track:4RC2nzqaQygxoVQOVv3XlT,4sH660Ggu0Xd9yShQntlmA,Contatinho (Ao Vivo Em São Paulo / 2019),2019-09-06,day,A#,minor,A# minor
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.806,0.56,7,-9.356,1,0.0485,0.296,0,0.101,0.72,134.057,78kar2tZk7655xZMibzXO3,4,1,175973,FALSE,https://api.spotify.com/v1/tracks/78kar2tZk7655xZMibzXO3,FALSE,Oi,73,https://p.scdn.co/mp3-preview/a57c2f574245470dc6a1648e03a4726e784db001?cid=5980655d195f46ee8995cd0e1dd7f376,4,spotify:track:78kar2tZk7655xZMibzXO3,0FaC1N7xoN4Bloe1R1U42k,Coisas da Geração,2019-06-14,day,G,major,G major
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.727,0.557,5,-7.063,1,0.0733,0.185,0,0.112,0.812,80.978,0vcUzZyLp2MJekhIVhQz1y,4,1,195884,FALSE,https://api.spotify.com/v1/tracks/0vcUzZyLp2MJekhIVhQz1y,FALSE,Vrau e tchau,49,https://p.scdn.co/mp3-preview/ff509e6fb41cc7c22076ce164527015e60f5450a?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:0vcUzZyLp2MJekhIVhQz1y,0ZOEmb7ZSbCfqhhmsrC0Ai,Vrau e tchau,2019-09-06,day,F,major,F major
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.542,0.563,0,-7.446,1,0.0958,0.242,0,0.109,0.897,169.909,0J6cINt02c8UQqDG7vLShY,4,1,149727,FALSE,https://api.spotify.com/v1/tracks/0J6cINt02c8UQqDG7vLShY,FALSE,Gelo,70,NA,1,spotify:track:0J6cINt02c8UQqDG7vLShY,27dY9TESomQPh85EJuIvTQ,Gelo,2019-08-20,day,C,major,C major
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.661,0.43,6,-8.738,1,0.0422,0.519,0,0.111,0.962,151.955,6l1PdE7lQbodewVQh16GCM,3,1,190363,FALSE,https://api.spotify.com/v1/tracks/6l1PdE7lQbodewVQh16GCM,FALSE,Sei Lá,76,NA,1,spotify:track:6l1PdE7lQbodewVQh16GCM,4LMsH7jGH7oD0CLA8My6Hf,Sei Lá,2019-04-25,day,F#,major,F# major
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.708,0.667,11,-6.779,1,0.0449,0.323,0,0.0976,0.569,110.08,00hHizSlHQL2W3AXzNyyFw,4,1,176617,FALSE,https://api.spotify.com/v1/tracks/00hHizSlHQL2W3AXzNyyFw,FALSE,É só você voltar,62,https://p.scdn.co/mp3-preview/e439f3b250421b481b9017b02e02d136de9cbf1f?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:00hHizSlHQL2W3AXzNyyFw,1xb1P9e8UEQwoNwQDzZG0h,É só você voltar / Portões,2019-08-23,day,B,major,B major
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.785,0.76,6,-4.168,0,0.0438,0.175,6.25e-5,0.169,0.498,101.964,1HEr5uCRyuuLlVCOB1RiTE,4,1,128067,FALSE,https://api.spotify.com/v1/tracks/1HEr5uCRyuuLlVCOB1RiTE,FALSE,Garupa,70,NA,1,spotify:track:1HEr5uCRyuuLlVCOB1RiTE,1aef5smgQjLyJcZjyZ18Ht,Garupa,2019-06-13,day,F#,minor,F# minor
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.662,0.571,0,-8.501,0,0.177,0.644,2.44e-6,0.123,0.685,96.059,3bIVh3GF7hNqPpJYxzCcxU,4,1,216935,FALSE,https://api.spotify.com/v1/tracks/3bIVh3GF7hNqPpJYxzCcxU,FALSE,Também Quero,62,NA,1,spotify:track:3bIVh3GF7hNqPpJYxzCcxU,6kW0t87Zimh1JKs91xnc2J,Também Quero,2019-07-24,day,C,minor,C minor
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.744,0.728,0,-6.971,1,0.0755,0.504,0,0.472,0.608,84.003,1zDu4fUiK7RTjYfgckW77l,4,1,212480,FALSE,https://api.spotify.com/v1/tracks/1zDu4fUiK7RTjYfgckW77l,FALSE,Só Ficou o Cheiro,18,https://p.scdn.co/mp3-preview/5d2f7873969f63ac932d2686bf15e0c0c3125f70?cid=5980655d195f46ee8995cd0e1dd7f376,3,spotify:track:1zDu4fUiK7RTjYfgckW77l,1ey58mRekpb0UNcrorgsnk,Capim-cidreira,2019-09-12,day,C,major,C major
37i9dQZF1DWVLcZxJO5zyf,Pop Brasil,0.769,0.773,4,-4.767,0,0.0693,0.0281,4.35e-6,0.0778,0.582,105.033,7pA9jxIg1QcfdnBdhJgOpa,4,1,214857,FALSE,https://api.spotify.com/v1/tracks/7pA9jxIg1QcfdnBdhJgOpa,FALSE,Lágrima,56,https://p.scdn.co/mp3-preview/5c3ebea0e6e241276b1be3678fa44057d4d1b172?cid=5980655d195f46ee8995cd0e1dd7f376,1,spotify:track:7pA9jxIg1QcfdnBdhJgOpa,5NetuXptD7ps8XOPEtUYUy,Lágrima,2019-08-28,day,E,minor,E minor
